subset_size,scope,attribute,reference_count,subset_count,reference_mean,subset_mean,mean_diff,abs_mean_diff,standardized_mean_diff,abs_standardized_mean_diff,reference_median,subset_median,median_diff,reference_p25,subset_p25,p25_diff,reference_p75,subset_p75,p75_diff
600,train,aridity,1705,538,2.0693973296202475,2.0491968985794586,-0.020200431040788835,0.020200431040788835,-0.016136114535862195,0.016136114535862195,1.55561322697831,1.560103612595815,0.004490385617504922,1.35488760540456,1.3604646350900975,0.005577029685537527,2.42083646342233,2.3889611299722304,-0.03187533345009941
600,train,baseflow_index,1705,538,40.25136946686217,41.26765750371747,1.0162880368553004,1.0162880368553004,0.061217488938586355,0.061217488938586355,39.53799,40.25469,0.7166999999999959,27.00372,28.005094999999997,1.001374999999996,51.43165,52.5950325,1.1633825000000044
600,train,forest_fraction,1705,538,0.39251473919712404,0.40044720106722864,0.007932461870104601,0.007932461870104601,0.026999831567169067,0.026999831567169067,0.372357488,0.382203505,0.009846016999999985,0.107856593,0.1296310375,0.02177444449999999,0.6549726300000001,0.6493787550000001,-0.00559387499999997
600,train,permeability,1705,538,2.552889717302053,2.6038432016728628,0.05095348437080993,0.05095348437080993,0.024184835933279077,0.024184835933279077,1.8728,1.9054805,0.03268049999999989,1.234745,1.3227265000000001,0.08798150000000016,3.145341,3.27795375,0.13261274999999983
600,train,slope,1705,538,8.491754027583577,8.48812919866171,-0.003624828921866552,0.003624828921866552,-0.00039227709683475496,0.00039227709683475496,4.489267,4.4348985,-0.05436849999999982,2.153866,2.1501245,-0.003741499999999842,12.07247,11.7405775,-0.3318924999999986
600,train,snow_fraction,1705,538,0.08427322151887014,0.0883585927990962,0.004085371280226069,0.004085371280226069,0.03349599164039083,0.03349599164039083,0.0468757177742748,0.0489334399300227,0.0020577221557478986,0.0121118080284036,0.014426281360823976,0.002314473332420375,0.0889413517604811,0.09340602089488885,0.004464669134407753
600,train,soil_depth,1705,538,50.37886045161291,50.7368149070632,0.35795445545029025,0.35795445545029025,0.03839036652321422,0.03839036652321422,52.82763,53.35378,0.5261500000000012,43.9527,44.52006,0.5673600000000008,58.6319,58.76393,0.1320300000000003
600,validation,area,198,62,3910.9232462121217,3200.417453225806,-710.5057929863156,710.5057929863156,-0.08961748898798604,0.08961748898798604,829.25325,829.25325,0.0,231.377175,190.983375,-40.3938,2670.2419999999997,1805.89275,-864.3492499999998
600,validation,aridity,198,62,2.096052929679235,2.116195431855447,0.020142502176211607,0.020142502176211607,0.016634492720221265,0.016634492720221265,1.571765865716445,1.58653884825455,0.014772982538104884,1.322047392960005,1.3332175646389501,0.011170171678945184,2.4533870900975825,2.4343918004109177,-0.01899528968666475
600,validation,baseflow_index,198,62,39.30140191414141,37.65253866129032,-1.6488632528510863,1.6488632528510863,-0.09646110415582632,0.09646110415582632,38.928844999999995,36.854595,-2.074249999999992,26.32741,22.650395,-3.677015000000001,50.9260375,51.930749999999996,1.0047124999999966
600,validation,forest_fraction,198,62,0.3894890968511691,0.34085558670708055,-0.048633510144088565,0.048633510144088565,-0.16370855604723505,0.16370855604723505,0.3470535085,0.2974312188,-0.04962228969999999,0.09119302927,0.113225243025,0.022032213755000002,0.650127555,0.560782975,-0.08934458
600,validation,permeability,198,62,2.6045033267676767,2.6351650822580646,0.030661755490387854,0.030661755490387854,0.014725969706332553,0.014725969706332553,2.0195875,1.7082085,-0.3113790000000001,1.1873025,1.043056,-0.14424649999999994,3.368793,3.356532,-0.012261000000000077
600,validation,slope,198,62,8.558853171919193,6.933079732419355,-1.625773439499838,1.625773439499838,-0.17216109392996096,0.17216109392996096,3.83422,3.4831025,-0.35111749999999997,2.13983675,1.654054,-0.48578275000000026,12.3038125,10.522092500000001,-1.7817199999999982
600,validation,snow_fraction,198,62,0.08300138551446676,0.07183834310203363,-0.011163042412433127,0.011163042412433127,-0.09946773148307869,0.09946773148307869,0.044552883959497955,0.0379485473925354,-0.006604336566962556,0.010854546436891524,0.00793306988905925,-0.0029214765478322736,0.09499427473413008,0.07748189153193488,-0.017512383202195198
600,validation,soil_depth,198,62,50.77876272727272,49.73871193548388,-1.0400507917888433,1.0400507917888433,-0.1172495992857369,0.1172495992857369,53.092585,52.7338,-0.35878499999999747,45.7608125,43.44763,-2.3131825000000035,58.4610325,58.769925,0.3088924999999989
